layer,head,sample,tokens,baseline_loss,edited_loss,delta_loss
4,0,171,135.0,3.909317970275879,3.908431053161621,-0.0008869171142578125
4,0,172,113.0,3.19097638130188,3.1909236907958984,-5.269050598144531e-05
4,0,173,208.0,4.171577453613281,4.172821521759033,0.0012440681457519531
4,0,174,195.0,2.116305112838745,2.1190292835235596,0.002724170684814453
4,0,175,137.0,3.9520905017852783,3.9502861499786377,-0.001804351806640625
4,0,176,91.0,4.97736120223999,4.979836463928223,0.002475261688232422
4,0,177,66.0,3.994100332260132,3.9947667121887207,0.0006663799285888672
4,0,178,173.0,3.3507070541381836,3.3552656173706055,0.004558563232421875
4,0,179,89.0,5.353647708892822,5.356865882873535,0.0032181739807128906
4,0,180,231.0,3.6613731384277344,3.6658031940460205,0.004430055618286133
4,0,181,71.0,5.397938251495361,5.395479679107666,-0.0024585723876953125
4,0,182,98.0,3.963383674621582,3.9719104766845703,0.008526802062988281
4,0,183,215.0,1.998246431350708,2.002047061920166,0.003800630569458008
4,0,184,159.0,4.383580684661865,4.388582706451416,0.005002021789550781
4,0,185,86.0,3.697986602783203,3.6863906383514404,-0.011595964431762695
4,0,186,92.0,3.4445607662200928,3.452441692352295,0.007880926132202148
4,0,187,51.0,5.179178714752197,5.172896385192871,-0.006282329559326172
4,0,188,86.0,4.734201908111572,4.737538814544678,0.0033369064331054688
4,0,189,132.0,3.6938047409057617,3.693992853164673,0.0001881122589111328
4,0,190,214.0,3.9561617374420166,3.958550214767456,0.002388477325439453
4,0,191,139.0,4.121965408325195,4.116045951843262,-0.005919456481933594
4,0,192,89.0,3.4952480792999268,3.495032787322998,-0.00021529197692871094
4,0,193,102.0,4.782958507537842,4.782817840576172,-0.00014066696166992188
4,0,194,156.0,2.6015143394470215,2.594367504119873,-0.0071468353271484375
4,0,195,87.0,3.839608669281006,3.8342952728271484,-0.005313396453857422
4,0,196,175.0,3.2536110877990723,3.252013921737671,-0.0015971660614013672
4,0,197,136.0,2.3385791778564453,2.3350932598114014,-0.0034859180450439453
4,0,198,54.0,3.781459093093872,3.78197979927063,0.0005207061767578125
4,0,199,71.0,4.556375980377197,4.5541534423828125,-0.0022225379943847656
4,0,200,43.0,4.562034606933594,4.559442520141602,-0.0025920867919921875
4,0,201,200.0,3.3231818675994873,3.3228759765625,-0.0003058910369873047
4,0,202,60.0,3.5167155265808105,3.5166172981262207,-9.822845458984375e-05
4,0,203,220.0,3.437206983566284,3.4374277591705322,0.00022077560424804688
4,0,204,160.0,4.1729278564453125,4.184006690979004,0.011078834533691406
4,0,205,46.0,3.025144100189209,3.0245778560638428,-0.0005662441253662109
4,0,206,189.0,3.507356882095337,3.5039920806884766,-0.0033648014068603516
4,0,207,69.0,4.68245792388916,4.682350158691406,-0.00010776519775390625
4,0,208,164.0,2.968637228012085,2.9655873775482178,-0.0030498504638671875
4,0,209,121.0,3.6657907962799072,3.660118818283081,-0.005671977996826172
4,0,210,453.0,5.465768337249756,5.456588268280029,-0.009180068969726562
4,0,211,167.0,3.817554473876953,3.8147714138031006,-0.002783060073852539
4,0,212,79.0,3.6519949436187744,3.6564111709594727,0.004416227340698242
4,0,213,64.0,4.473271369934082,4.472282886505127,-0.0009884834289550781
4,0,214,214.0,3.5177533626556396,3.5127973556518555,-0.00495600700378418
4,0,215,42.0,4.581282615661621,4.595705986022949,0.014423370361328125
4,0,216,85.0,4.406545639038086,4.418501853942871,0.011956214904785156
4,0,217,45.0,4.909335136413574,4.923294544219971,0.013959407806396484
4,0,218,96.0,4.346060276031494,4.3351969718933105,-0.010863304138183594
4,0,219,40.0,3.466945171356201,3.4725048542022705,0.005559682846069336
4,0,220,66.0,4.6993865966796875,4.698686599731445,-0.0006999969482421875
4,0,221,262.0,3.4376049041748047,3.434603452682495,-0.0030014514923095703
4,0,222,32.0,4.6173553466796875,4.6023430824279785,-0.015012264251708984
4,0,223,33.0,4.931256294250488,4.94030237197876,0.009046077728271484
4,0,224,139.0,2.1582767963409424,2.1572163105010986,-0.00106048583984375
4,0,225,84.0,4.020323753356934,4.007236480712891,-0.013087272644042969
4,0,226,46.0,3.709413528442383,3.732738971710205,0.023325443267822266
4,0,227,121.0,4.181075572967529,4.176821231842041,-0.004254341125488281
4,0,228,67.0,3.140568971633911,3.14534330368042,0.004774332046508789
4,0,229,187.0,3.8881711959838867,3.886029005050659,-0.002142190933227539
4,0,230,40.0,4.873936176300049,4.872457981109619,-0.0014781951904296875
4,0,231,91.0,3.998016119003296,4.004680156707764,0.0066640377044677734
4,0,232,52.0,4.4449782371521,4.45621919631958,0.011240959167480469
4,0,233,49.0,4.133476257324219,4.12741231918335,-0.006063938140869141
4,0,234,261.0,3.079342842102051,3.078226089477539,-0.0011167526245117188
4,0,235,59.0,4.072587490081787,4.070645332336426,-0.0019421577453613281
4,0,236,132.0,4.054989814758301,4.048494815826416,-0.006494998931884766
4,0,237,136.0,3.4520623683929443,3.4583394527435303,0.0062770843505859375
4,0,238,210.0,3.7005720138549805,3.701354503631592,0.0007824897766113281
4,0,239,258.0,3.6856272220611572,3.6796205043792725,-0.006006717681884766
4,0,240,203.0,3.5238258838653564,3.522533655166626,-0.0012922286987304688
4,0,241,198.0,3.3618428707122803,3.3627593517303467,0.0009164810180664062
4,0,242,85.0,3.468600034713745,3.4625840187072754,-0.0060160160064697266
4,0,243,85.0,2.1469109058380127,2.1479976177215576,0.0010867118835449219
4,0,244,93.0,4.847414970397949,4.842564582824707,-0.0048503875732421875
4,0,245,68.0,4.8312296867370605,4.830358982086182,-0.0008707046508789062
4,0,246,58.0,4.302565574645996,4.3077006340026855,0.005135059356689453
4,0,247,187.0,3.1594748497009277,3.1625614166259766,0.003086566925048828
4,0,248,64.0,2.745805263519287,2.7481558322906494,0.0023505687713623047
4,0,249,100.0,3.3120670318603516,3.3027281761169434,-0.009338855743408203
4,0,250,151.0,3.886031150817871,3.8880198001861572,0.001988649368286133
4,0,251,174.0,3.292135715484619,3.2946853637695312,0.0025496482849121094
4,0,252,126.0,4.651801109313965,4.657538414001465,0.0057373046875
4,0,253,99.0,3.699761390686035,3.6896286010742188,-0.010132789611816406
4,0,254,107.0,4.576633453369141,4.588103294372559,0.011469841003417969
4,0,255,116.0,3.825943946838379,3.8275914192199707,0.0016474723815917969
4,1,0,196.0,3.98167085647583,3.995368242263794,0.013697385787963867
4,1,1,127.0,3.705084800720215,3.70064640045166,-0.0044384002685546875
4,1,2,162.0,2.4317469596862793,2.4442975521087646,0.012550592422485352
4,1,3,92.0,5.154407501220703,5.140390872955322,-0.01401662826538086
4,1,4,194.0,3.7261335849761963,3.7296509742736816,0.0035173892974853516
4,1,5,115.0,3.4317781925201416,3.4304490089416504,-0.001329183578491211
4,1,6,109.0,4.611254692077637,4.591119766235352,-0.020134925842285156
4,1,7,48.0,3.824559450149536,3.8211162090301514,-0.0034432411193847656
4,1,8,69.0,4.333216190338135,4.338284492492676,0.005068302154541016
4,1,9,85.0,3.4889185428619385,3.507023811340332,0.018105268478393555
4,1,10,238.0,3.337062358856201,3.342057943344116,0.004995584487915039
4,1,11,233.0,3.013906478881836,3.0210773944854736,0.007170915603637695
4,1,12,208.0,3.644038200378418,3.642244577407837,-0.0017936229705810547
4,1,13,196.0,3.302739381790161,3.3033363819122314,0.0005970001220703125
4,1,14,131.0,3.989900827407837,3.974130392074585,-0.015770435333251953
4,1,15,125.0,3.2012383937835693,3.219179391860962,0.017940998077392578
4,1,16,61.0,4.757500171661377,4.779090881347656,0.021590709686279297
4,1,17,164.0,2.6241273880004883,2.6246414184570312,0.0005140304565429688
4,1,18,107.0,3.8216171264648438,3.8083114624023438,-0.0133056640625
4,1,19,48.0,4.036356449127197,4.038838863372803,0.0024824142456054688
4,1,20,74.0,2.6907341480255127,2.6741855144500732,-0.016548633575439453
4,1,21,103.0,2.9307749271392822,2.936343193054199,0.005568265914916992
4,1,22,114.0,3.8854269981384277,3.8777246475219727,-0.007702350616455078
4,1,23,50.0,6.480540752410889,6.485168933868408,0.004628181457519531
4,1,24,281.0,3.1489627361297607,3.1583728790283203,0.00941014289855957
4,1,25,247.0,2.5188822746276855,2.513136625289917,-0.005745649337768555
4,1,26,173.0,4.413876056671143,4.414761543273926,0.0008854866027832031
4,1,27,166.0,3.707796812057495,3.6872220039367676,-0.02057480812072754
4,1,28,98.0,3.151510238647461,3.142056941986084,-0.009453296661376953
4,1,29,174.0,3.586359739303589,3.587700843811035,0.001341104507446289
4,1,30,173.0,3.190525531768799,3.199937105178833,0.00941157341003418
4,1,31,215.0,4.340093612670898,4.330542087554932,-0.009551525115966797
4,1,32,186.0,3.4789488315582275,3.479702949523926,0.0007541179656982422
4,1,33,153.0,2.9326295852661133,2.926307439804077,-0.006322145462036133
4,1,34,147.0,4.1311798095703125,4.1222662925720215,-0.008913516998291016
4,1,35,50.0,4.620577812194824,4.649260997772217,0.028683185577392578
4,1,36,86.0,3.942690134048462,3.9654147624969482,0.022724628448486328
4,1,37,154.0,4.250033378601074,4.244834899902344,-0.005198478698730469
4,1,38,265.0,2.933018684387207,2.923882007598877,-0.009136676788330078
4,1,39,199.0,3.941709518432617,3.9413840770721436,-0.0003254413604736328
4,1,40,138.0,4.430899620056152,4.418175220489502,-0.01272439956665039
4,1,41,98.0,4.048152923583984,4.035243511199951,-0.012909412384033203
4,1,42,167.0,2.98820424079895,2.9920456409454346,0.003841400146484375
4,1,43,288.0,4.51556396484375,4.507328033447266,-0.008235931396484375
4,1,44,225.0,3.134540557861328,3.13169264793396,-0.002847909927368164
4,1,45,191.0,3.475728988647461,3.4669642448425293,-0.00876474380493164
4,1,46,92.0,5.071820259094238,5.072281837463379,0.000461578369140625
4,1,47,41.0,5.766663551330566,5.794802188873291,0.02813863754272461
4,1,48,231.0,3.4077651500701904,3.404494047164917,-0.0032711029052734375
4,1,49,101.0,2.9521121978759766,2.9552314281463623,0.003119230270385742
4,1,50,177.0,3.6662821769714355,3.6743452548980713,0.008063077926635742
4,1,51,252.0,4.05861759185791,4.049605369567871,-0.009012222290039062
4,1,52,259.0,3.3747026920318604,3.37675142288208,0.0020487308502197266
4,1,53,47.0,4.065746307373047,4.05208158493042,-0.013664722442626953
4,1,54,164.0,2.495858669281006,2.5049002170562744,0.009041547775268555
4,1,55,94.0,4.066493034362793,4.061492443084717,-0.005000591278076172
4,1,56,103.0,4.11627721786499,4.1129679679870605,-0.0033092498779296875
4,1,57,78.0,3.913255453109741,3.9047045707702637,-0.008550882339477539
4,1,58,239.0,3.692802906036377,3.691270351409912,-0.0015325546264648438
4,1,59,271.0,4.881155014038086,4.879769325256348,-0.0013856887817382812
4,1,60,162.0,3.3450679779052734,3.3437790870666504,-0.0012888908386230469
4,1,61,179.0,3.870093584060669,3.873164176940918,0.0030705928802490234
4,1,62,218.0,3.1762454509735107,3.172398567199707,-0.003846883773803711
4,1,63,81.0,3.809858798980713,3.8022689819335938,-0.007589817047119141
4,1,64,93.0,4.687077522277832,4.677435874938965,-0.009641647338867188
4,1,65,72.0,4.558295249938965,4.5498881340026855,-0.008407115936279297
4,1,66,230.0,3.737887382507324,3.731703281402588,-0.006184101104736328
4,1,67,99.0,3.1625142097473145,3.170316457748413,0.007802248001098633
4,1,68,213.0,3.218388557434082,3.2218880653381348,0.0034995079040527344
4,1,69,119.0,3.072978973388672,3.06467604637146,-0.008302927017211914
4,1,70,161.0,3.529710531234741,3.528637170791626,-0.0010733604431152344
4,1,71,90.0,4.394758224487305,4.405047416687012,0.010289192199707031
4,1,72,181.0,3.6989989280700684,3.7044904232025146,0.005491495132446289
4,1,73,95.0,4.745315074920654,4.745189666748047,-0.00012540817260742188
4,1,74,245.0,2.801177740097046,2.7994141578674316,-0.0017635822296142578
4,1,75,93.0,2.319314956665039,2.3191399574279785,-0.00017499923706054688
4,1,76,225.0,3.1077821254730225,3.0975868701934814,-0.010195255279541016
4,1,77,61.0,4.027099132537842,4.011444568634033,-0.015654563903808594
4,1,78,257.0,4.246406078338623,4.245513439178467,-0.00089263916015625
4,1,79,165.0,3.7203760147094727,3.7155568599700928,-0.004819154739379883
4,1,80,117.0,4.752804279327393,4.744561195373535,-0.008243083953857422
4,1,81,89.0,4.279232025146484,4.289633750915527,0.010401725769042969
4,1,82,291.0,4.08609676361084,4.076232433319092,-0.009864330291748047
4,1,83,93.0,4.042176723480225,4.002875328063965,-0.039301395416259766
4,1,84,228.0,2.8949825763702393,2.896653652191162,0.0016710758209228516
4,1,85,131.0,3.406266927719116,3.399186611175537,-0.0070803165435791016
4,1,86,191.0,4.77057409286499,4.776447296142578,0.005873203277587891
4,1,87,238.0,5.341985702514648,5.342446327209473,0.00046062469482421875
4,1,88,210.0,3.7304000854492188,3.7177937030792236,-0.012606382369995117
4,1,89,107.0,4.658895492553711,4.661408424377441,0.0025129318237304688
4,1,90,217.0,3.256716728210449,3.2527196407318115,-0.003997087478637695
4,1,91,199.0,3.479922294616699,3.4859187602996826,0.0059964656829833984
4,1,92,84.0,2.9870519638061523,2.986142158508301,-0.0009098052978515625
4,1,93,271.0,4.167789459228516,4.170408725738525,0.0026192665100097656
4,1,94,226.0,3.797963857650757,3.786484718322754,-0.01147913932800293
4,1,95,258.0,4.302313327789307,4.319003582000732,0.01669025421142578
4,1,96,86.0,4.009377479553223,4.011937618255615,0.002560138702392578
4,1,97,142.0,4.886353492736816,4.880173206329346,-0.006180286407470703
4,1,98,42.0,4.73474645614624,4.7606306076049805,0.025884151458740234
4,1,99,224.0,3.053419828414917,3.059141159057617,0.005721330642700195
4,1,100,197.0,2.6848225593566895,2.6839311122894287,-0.0008914470672607422
4,1,101,85.0,3.080362558364868,3.108557939529419,0.02819538116455078
4,1,102,195.0,3.4633231163024902,3.4661808013916016,0.002857685089111328
4,1,103,102.0,4.20768404006958,4.215651988983154,0.007967948913574219
4,1,104,181.0,3.711848735809326,3.6992380619049072,-0.012610673904418945
4,1,105,72.0,2.723045587539673,2.7136967182159424,-0.009348869323730469
4,1,106,130.0,4.976626396179199,4.968142032623291,-0.008484363555908203
4,1,107,62.0,3.1819393634796143,3.191648006439209,0.009708642959594727
4,1,108,263.0,4.0605854988098145,4.0558953285217285,-0.0046901702880859375
4,1,109,194.0,3.1560444831848145,3.155510902404785,-0.0005335807800292969
4,1,110,174.0,3.211611032485962,3.2275333404541016,0.01592230796813965
4,1,111,235.0,4.168798446655273,4.164676189422607,-0.004122257232666016
4,1,112,143.0,4.279087066650391,4.254454135894775,-0.024632930755615234
4,1,113,117.0,4.890145778656006,4.873053073883057,-0.01709270477294922
4,1,114,160.0,4.253233909606934,4.2461724281311035,-0.007061481475830078
4,1,115,115.0,3.9266409873962402,3.908735513687134,-0.017905473709106445
4,1,116,120.0,3.8633739948272705,3.854682445526123,-0.008691549301147461
4,1,117,186.0,4.1213459968566895,4.114355087280273,-0.006990909576416016
4,1,118,138.0,3.296036958694458,3.289475202560425,-0.006561756134033203
4,1,119,80.0,3.554978847503662,3.5628249645233154,0.00784611701965332
4,1,120,164.0,3.3612916469573975,3.3602898120880127,-0.0010018348693847656
4,1,121,215.0,3.762061357498169,3.753005266189575,-0.00905609130859375
4,1,122,81.0,3.60632061958313,3.6041083335876465,-0.0022122859954833984
4,1,123,171.0,3.4178876876831055,3.426064968109131,0.00817728042602539
