layer,head,sample,tokens,baseline_loss,edited_loss,delta_loss
4,0,47,41.0,5.344290733337402,5.340743064880371,-0.00354766845703125
4,0,48,231.0,3.319148063659668,3.3191943168640137,4.6253204345703125e-05
4,0,49,101.0,2.534012794494629,2.532909870147705,-0.0011029243469238281
4,0,50,177.0,3.342625856399536,3.336913824081421,-0.005712032318115234
4,0,51,252.0,3.8299612998962402,3.835970401763916,0.006009101867675781
4,0,52,259.0,3.135875940322876,3.1392812728881836,0.003405332565307617
4,0,53,47.0,3.7172799110412598,3.7054872512817383,-0.011792659759521484
4,0,54,164.0,2.421851634979248,2.4254369735717773,0.003585338592529297
4,0,55,94.0,3.6816344261169434,3.671196222305298,-0.010438203811645508
4,0,56,103.0,3.660245180130005,3.6672558784484863,0.007010698318481445
4,0,57,78.0,3.671879768371582,3.6707286834716797,-0.0011510848999023438
4,0,58,239.0,3.365339517593384,3.3642122745513916,-0.0011272430419921875
4,0,59,271.0,4.630942344665527,4.634026050567627,0.0030837059020996094
4,0,60,162.0,3.248797655105591,3.2535958290100098,0.004798173904418945
4,0,61,179.0,3.585334539413452,3.584226369857788,-0.0011081695556640625
4,0,62,218.0,2.907759666442871,2.9042840003967285,-0.003475666046142578
4,0,63,81.0,3.421518325805664,3.424363851547241,0.0028455257415771484
4,0,64,93.0,4.141574382781982,4.132737636566162,-0.008836746215820312
4,0,65,72.0,3.9891510009765625,3.9753146171569824,-0.013836383819580078
4,0,66,230.0,3.652646064758301,3.6516377925872803,-0.0010082721710205078
4,0,67,99.0,4.236536026000977,4.224888801574707,-0.011647224426269531
4,0,68,213.0,3.035954236984253,3.0298800468444824,-0.006074190139770508
4,0,69,119.0,2.7492713928222656,2.7553470134735107,0.006075620651245117
4,0,70,161.0,2.9987330436706543,3.000575065612793,0.0018420219421386719
4,0,71,90.0,4.2066731452941895,4.2039475440979,-0.0027256011962890625
4,0,72,181.0,3.1798112392425537,3.170711040496826,-0.009100198745727539
4,0,73,95.0,4.259541988372803,4.253185272216797,-0.006356716156005859
4,0,74,245.0,2.6059341430664062,2.604701280593872,-0.0012328624725341797
4,0,75,93.0,2.2209112644195557,2.224215269088745,0.003304004669189453
4,0,76,225.0,2.8834409713745117,2.884835720062256,0.0013947486877441406
4,0,77,61.0,3.468529224395752,3.4543368816375732,-0.014192342758178711
4,0,78,257.0,3.951184034347534,3.9496700763702393,-0.0015139579772949219
4,0,79,165.0,3.277543544769287,3.2794156074523926,0.0018720626831054688
4,0,80,117.0,4.632586479187012,4.637262344360352,0.004675865173339844
4,0,81,89.0,3.7984862327575684,3.7864506244659424,-0.012035608291625977
4,0,82,291.0,3.8750789165496826,3.8803627490997314,0.005283832550048828
4,0,83,93.0,3.48510479927063,3.4862024784088135,0.0010976791381835938
4,0,84,228.0,2.5133867263793945,2.503880023956299,-0.009506702423095703
4,0,85,131.0,3.0139811038970947,3.0077667236328125,-0.0062143802642822266
4,0,86,191.0,4.551067352294922,4.5507283210754395,-0.0003390312194824219
4,0,87,238.0,5.042176723480225,5.040894508361816,-0.0012822151184082031
4,0,88,210.0,3.515302896499634,3.5175235271453857,0.002220630645751953
4,0,89,107.0,4.395917892456055,4.399318218231201,0.0034003257751464844
4,0,90,217.0,3.103386878967285,3.1036503314971924,0.00026345252990722656
4,0,91,199.0,3.3289506435394287,3.3256893157958984,-0.0032613277435302734
4,0,92,84.0,2.7441022396087646,2.747420310974121,0.0033180713653564453
4,0,93,271.0,3.845581531524658,3.8452112674713135,-0.00037026405334472656
4,0,94,226.0,3.439493417739868,3.444906234741211,0.0054128170013427734
4,0,95,258.0,4.0411696434021,4.041254043579102,8.440017700195312e-05
4,0,96,86.0,3.7525205612182617,3.744201421737671,-0.00831913948059082
4,0,97,142.0,4.834995746612549,4.832389831542969,-0.002605915069580078
4,0,98,42.0,3.726414918899536,3.7352163791656494,0.008801460266113281
4,0,99,224.0,2.837772846221924,2.835092782974243,-0.002680063247680664
4,0,100,197.0,2.2646119594573975,2.2567172050476074,-0.007894754409790039
4,0,101,85.0,2.646533966064453,2.6404216289520264,-0.006112337112426758
4,0,102,195.0,3.232667922973633,3.2354745864868164,0.0028066635131835938
4,0,103,102.0,3.814862012863159,3.815753698348999,0.0008916854858398438
4,0,104,181.0,3.5097460746765137,3.5110888481140137,0.0013427734375
4,0,105,72.0,2.4326863288879395,2.435476303100586,0.0027899742126464844
4,0,106,130.0,4.60356330871582,4.598057270050049,-0.005506038665771484
4,0,107,62.0,2.702845335006714,2.6985371112823486,-0.004308223724365234
4,0,108,263.0,3.8806886672973633,3.875119924545288,-0.005568742752075195
4,0,109,194.0,3.007533550262451,3.000732421875,-0.006801128387451172
4,0,110,174.0,3.0032005310058594,3.0023415088653564,-0.0008590221405029297
4,0,111,235.0,3.945474147796631,3.948049306869507,0.0025751590728759766
4,0,112,143.0,4.11769437789917,4.114921569824219,-0.002772808074951172
4,0,113,117.0,4.379526138305664,4.379866123199463,0.0003399848937988281
4,0,114,160.0,4.130101203918457,4.131285667419434,0.0011844635009765625
4,0,115,115.0,3.7519686222076416,3.7531371116638184,0.0011684894561767578
4,0,116,120.0,3.7462549209594727,3.74414324760437,-0.002111673355102539
4,0,117,186.0,3.8608357906341553,3.8599722385406494,-0.0008635520935058594
4,0,118,138.0,3.0662827491760254,3.064772844314575,-0.0015099048614501953
4,0,119,80.0,2.8482229709625244,2.8447136878967285,-0.0035092830657958984
4,0,120,164.0,2.9382169246673584,2.933445930480957,-0.004770994186401367
4,0,121,215.0,3.5585105419158936,3.564483165740967,0.005972623825073242
4,0,122,81.0,3.683850049972534,3.6787941455841064,-0.005055904388427734
4,0,123,171.0,3.267246961593628,3.276688814163208,0.009441852569580078
4,0,124,41.0,5.552923202514648,5.587529182434082,0.034605979919433594
4,0,125,103.0,3.951469659805298,3.9516186714172363,0.00014901161193847656
4,0,126,145.0,3.0357658863067627,3.042038917541504,0.006273031234741211
4,0,127,102.0,2.9554834365844727,2.96012282371521,0.004639387130737305
4,1,0,196.0,3.7498514652252197,3.740516424179077,-0.009335041046142578
4,1,1,127.0,3.277437210083008,3.275786876678467,-0.0016503334045410156
4,1,2,162.0,2.236849069595337,2.2423064708709717,0.005457401275634766
4,1,3,92.0,4.259680271148682,4.252808570861816,-0.006871700286865234
4,1,4,194.0,3.492979049682617,3.4792983531951904,-0.013680696487426758
4,1,5,115.0,3.0955965518951416,3.083784580230713,-0.011811971664428711
4,1,6,109.0,4.343474388122559,4.340421199798584,-0.0030531883239746094
4,1,7,48.0,3.7422702312469482,3.7308807373046875,-0.011389493942260742
4,1,8,69.0,3.6436727046966553,3.6355268955230713,-0.008145809173583984
4,1,9,85.0,3.154078483581543,3.1550049781799316,0.0009264945983886719
4,1,10,238.0,3.014183282852173,3.014671564102173,0.00048828125
4,1,11,233.0,2.692305088043213,2.6940269470214844,0.0017218589782714844
4,1,12,208.0,3.316392183303833,3.3179891109466553,0.0015969276428222656
4,1,13,196.0,2.9502315521240234,2.9473354816436768,-0.0028960704803466797
4,1,14,131.0,3.4477827548980713,3.4437124729156494,-0.004070281982421875
4,1,15,125.0,2.781226396560669,2.768354892730713,-0.012871503829956055
4,1,16,61.0,4.274525165557861,4.272052764892578,-0.002472400665283203
4,1,17,164.0,2.1575253009796143,2.1576294898986816,0.00010418891906738281
4,1,18,107.0,3.444591999053955,3.4346461296081543,-0.009945869445800781
4,1,19,48.0,3.9804556369781494,3.961970090866089,-0.018485546112060547
4,1,20,74.0,2.2217628955841064,2.2098388671875,-0.011924028396606445
4,1,21,103.0,3.7263450622558594,3.645993947982788,-0.08035111427307129
4,1,22,114.0,3.529902935028076,3.5226006507873535,-0.007302284240722656
4,1,23,50.0,5.623385429382324,5.631491661071777,0.008106231689453125
4,1,24,281.0,2.6462554931640625,2.6498143672943115,0.0035588741302490234
4,1,25,247.0,2.2701804637908936,2.2681455612182617,-0.002034902572631836
4,1,26,173.0,4.154064178466797,4.159990310668945,0.0059261322021484375
4,1,27,166.0,3.5206806659698486,3.4926705360412598,-0.028010129928588867
4,1,28,98.0,2.981889486312866,2.977224349975586,-0.0046651363372802734
4,1,29,174.0,3.3573200702667236,3.3715224266052246,0.014202356338500977
4,1,30,173.0,3.108881711959839,3.108886480331421,4.76837158203125e-06
4,1,31,215.0,3.8847367763519287,3.888385057449341,0.0036482810974121094
4,1,32,186.0,3.0294442176818848,3.0166234970092773,-0.012820720672607422
4,1,33,153.0,2.586921215057373,2.586458921432495,-0.0004622936248779297
4,1,34,147.0,3.4457361698150635,3.4368278980255127,-0.008908271789550781
4,1,35,50.0,4.256312370300293,4.268852710723877,0.012540340423583984
4,1,36,86.0,3.5403313636779785,3.5368130207061768,-0.003518342971801758
4,1,37,154.0,4.02175235748291,4.030701637268066,0.00894927978515625
4,1,38,265.0,2.81864070892334,2.8069465160369873,-0.011694192886352539
4,1,39,199.0,3.7489922046661377,3.7513506412506104,0.0023584365844726562
4,1,40,138.0,3.4839093685150146,3.482794761657715,-0.0011146068572998047
4,1,41,98.0,3.799095869064331,3.7823190689086914,-0.01677680015563965
4,1,42,167.0,2.8247838020324707,2.815549373626709,-0.009234428405761719
4,1,43,288.0,4.184951305389404,4.192487716674805,0.007536411285400391
4,1,44,225.0,2.718129873275757,2.7203242778778076,0.0021944046020507812
4,1,45,191.0,3.3310375213623047,3.3300576210021973,-0.0009799003601074219
4,1,46,92.0,4.547847747802734,4.55509090423584,0.007243156433105469
4,1,47,41.0,5.344290733337402,5.354940414428711,0.010649681091308594
4,1,48,231.0,3.319148063659668,3.316305160522461,-0.0028429031372070312
4,1,49,101.0,2.534012794494629,2.5328094959259033,-0.001203298568725586
4,1,50,177.0,3.342625856399536,3.3451244831085205,0.002498626708984375
4,1,51,252.0,3.8299612998962402,3.8289105892181396,-0.001050710678100586
4,1,52,259.0,3.135875940322876,3.1408698558807373,0.004993915557861328
4,1,53,47.0,3.7172799110412598,3.7023990154266357,-0.014880895614624023
4,1,54,164.0,2.421851634979248,2.4235455989837646,0.0016939640045166016
4,1,55,94.0,3.6816344261169434,3.677090883255005,-0.0045435428619384766
4,1,56,103.0,3.660245180130005,3.660029649734497,-0.0002155303955078125
4,1,57,78.0,3.671879768371582,3.664008140563965,-0.007871627807617188
4,1,58,239.0,3.365339517593384,3.3599514961242676,-0.005388021469116211
4,1,59,271.0,4.630942344665527,4.628359794616699,-0.002582550048828125
4,1,60,162.0,3.248797655105591,3.255725145339966,0.006927490234375
4,1,61,179.0,3.585334539413452,3.576798915863037,-0.008535623550415039
4,1,62,218.0,2.907759666442871,2.898138999938965,-0.00962066650390625
4,1,63,81.0,3.421518325805664,3.413172960281372,-0.008345365524291992
4,1,64,93.0,4.141574382781982,4.139898300170898,-0.0016760826110839844
4,1,65,72.0,3.9891510009765625,3.9638795852661133,-0.02527141571044922
4,1,66,230.0,3.652646064758301,3.64884877204895,-0.003797292709350586
4,1,67,99.0,4.236536026000977,4.12750244140625,-0.10903358459472656
4,1,68,213.0,3.035954236984253,3.0243449211120605,-0.011609315872192383
4,1,69,119.0,2.7492713928222656,2.7464494705200195,-0.0028219223022460938
4,1,70,161.0,2.9987330436706543,3.0018155574798584,0.0030825138092041016
4,1,71,90.0,4.2066731452941895,4.209431171417236,0.002758026123046875
4,1,72,181.0,3.1798112392425537,3.171365737915039,-0.008445501327514648
4,1,73,95.0,4.259541988372803,4.2584733963012695,-0.0010685920715332031
4,1,74,245.0,2.6059341430664062,2.6027920246124268,-0.003142118453979492
4,1,75,93.0,2.2209112644195557,2.2224233150482178,0.0015120506286621094
4,1,76,225.0,2.8834409713745117,2.8855035305023193,0.002062559127807617
4,1,77,61.0,3.468529224395752,3.4665708541870117,-0.0019583702087402344
4,1,78,257.0,3.951184034347534,3.9417483806610107,-0.009435653686523438
4,1,79,165.0,3.277543544769287,3.285630464553833,0.008086919784545898
4,1,80,117.0,4.632586479187012,4.612357139587402,-0.020229339599609375
4,1,81,89.0,3.7984862327575684,3.7975783348083496,-0.00090789794921875
4,1,82,291.0,3.8750789165496826,3.8805062770843506,0.005427360534667969
4,1,83,93.0,3.48510479927063,3.480118989944458,-0.004985809326171875
4,1,84,228.0,2.5133867263793945,2.5161523818969727,0.002765655517578125
4,1,85,131.0,3.0139811038970947,3.016201972961426,0.0022208690643310547
4,1,86,191.0,4.551067352294922,4.536492347717285,-0.014575004577636719
4,1,87,238.0,5.042176723480225,5.029932022094727,-0.012244701385498047
4,1,88,210.0,3.515302896499634,3.5286569595336914,0.013354063034057617
4,1,89,107.0,4.395917892456055,4.393409729003906,-0.0025081634521484375
4,1,90,217.0,3.103386878967285,3.10390043258667,0.0005135536193847656
4,1,91,199.0,3.3289506435394287,3.3306233882904053,0.0016727447509765625
4,1,92,84.0,2.7441022396087646,2.749032497406006,0.004930257797241211
4,1,93,271.0,3.845581531524658,3.8554697036743164,0.009888172149658203
4,1,94,226.0,3.439493417739868,3.4351978302001953,-0.0042955875396728516
4,1,95,258.0,4.0411696434021,4.032393932342529,-0.008775711059570312
4,1,96,86.0,3.7525205612182617,3.7289488315582275,-0.02357172966003418
4,1,97,142.0,4.834995746612549,4.830337047576904,-0.004658699035644531
4,1,98,42.0,3.726414918899536,3.6699893474578857,-0.05642557144165039
4,1,99,224.0,2.837772846221924,2.832895517349243,-0.004877328872680664
4,1,100,197.0,2.2646119594573975,2.2607388496398926,-0.003873109817504883
4,1,101,85.0,2.646533966064453,2.647296667098999,0.0007627010345458984
4,1,102,195.0,3.232667922973633,3.2299675941467285,-0.002700328826904297
4,1,103,102.0,3.814862012863159,3.8129003047943115,-0.0019617080688476562
4,1,104,181.0,3.5097460746765137,3.5044126510620117,-0.005333423614501953
4,1,105,72.0,2.4326863288879395,2.433173179626465,0.0004868507385253906
4,1,106,130.0,4.60356330871582,4.599543571472168,-0.004019737243652344
4,1,107,62.0,2.702845335006714,2.706759452819824,0.0039141178131103516
4,1,108,263.0,3.8806886672973633,3.872222661972046,-0.008466005325317383
4,1,109,194.0,3.007533550262451,3.0070085525512695,-0.0005249977111816406
4,1,110,174.0,3.0032005310058594,3.02016544342041,0.01696491241455078
4,1,111,235.0,3.945474147796631,3.9561378955841064,0.010663747787475586
4,1,112,143.0,4.11769437789917,4.096799850463867,-0.020894527435302734
4,1,113,117.0,4.379526138305664,4.347271919250488,-0.03225421905517578
4,1,114,160.0,4.130101203918457,4.126941204071045,-0.0031599998474121094
4,1,115,115.0,3.7519686222076416,3.732673406600952,-0.019295215606689453
4,1,116,120.0,3.7462549209594727,3.729218006134033,-0.017036914825439453
4,1,117,186.0,3.8608357906341553,3.8685104846954346,0.007674694061279297
4,1,118,138.0,3.0662827491760254,3.0619900226593018,-0.004292726516723633
4,1,119,80.0,2.8482229709625244,2.8752622604370117,0.027039289474487305
4,1,120,164.0,2.9382169246673584,2.941622018814087,0.0034050941467285156
4,1,121,215.0,3.5585105419158936,3.564709424972534,0.006198883056640625
4,1,122,81.0,3.683850049972534,3.6819570064544678,-0.0018930435180664062
4,1,123,171.0,3.267246961593628,3.281569004058838,0.014322042465209961
4,1,124,41.0,5.552923202514648,5.666035175323486,0.11311197280883789
4,1,125,103.0,3.951469659805298,3.9488441944122314,-0.0026254653930664062
4,1,126,145.0,3.0357658863067627,3.046757936477661,0.010992050170898438
4,1,127,102.0,2.9554834365844727,2.947101593017578,-0.008381843566894531
4,2,0,196.0,3.7498514652252197,3.741060733795166,-0.008790731430053711
4,2,1,127.0,3.277437210083008,3.2854082584381104,0.007971048355102539
4,2,2,162.0,2.236849069595337,2.2402501106262207,0.003401041030883789
4,2,3,92.0,4.259680271148682,4.2702250480651855,0.010544776916503906
4,2,4,194.0,3.492979049682617,3.492530345916748,-0.0004487037658691406
4,2,5,115.0,3.0955965518951416,3.0933244228363037,-0.0022721290588378906
4,2,6,109.0,4.343474388122559,4.343246936798096,-0.00022745132446289062
4,2,7,48.0,3.7422702312469482,3.724990129470825,-0.017280101776123047
4,2,8,69.0,3.6436727046966553,3.6400885581970215,-0.003584146499633789
4,2,9,85.0,3.154078483581543,3.144113063812256,-0.00996541976928711
4,2,10,238.0,3.014183282852173,3.01128888130188,-0.0028944015502929688
4,2,11,233.0,2.692305088043213,2.695915699005127,0.0036106109619140625
4,2,12,208.0,3.316392183303833,3.31461501121521,-0.0017771720886230469
4,2,13,196.0,2.9502315521240234,2.942626953125,-0.0076045989990234375
4,2,14,131.0,3.4477827548980713,3.4461801052093506,-0.0016026496887207031
4,2,15,125.0,2.781226396560669,2.7800960540771484,-0.0011303424835205078
4,2,16,61.0,4.274525165557861,4.274692058563232,0.00016689300537109375
4,2,17,164.0,2.1575253009796143,2.1569018363952637,-0.0006234645843505859
4,2,18,107.0,3.444591999053955,3.445364475250244,0.0007724761962890625
4,2,19,48.0,3.9804556369781494,3.9654414653778076,-0.015014171600341797
4,2,20,74.0,2.2217628955841064,2.223395586013794,0.0016326904296875
4,2,21,103.0,3.7263450622558594,3.7180538177490234,-0.008291244506835938
4,2,22,114.0,3.529902935028076,3.525026798248291,-0.004876136779785156
4,2,23,50.0,5.623385429382324,5.632264614105225,0.00887918472290039
4,2,24,281.0,2.6462554931640625,2.6450064182281494,-0.001249074935913086
4,2,25,247.0,2.2701804637908936,2.2717373371124268,0.0015568733215332031
4,2,26,173.0,4.154064178466797,4.171632289886475,0.017568111419677734
4,2,27,166.0,3.5206806659698486,3.526263952255249,0.005583286285400391
4,2,28,98.0,2.981889486312866,2.983349561691284,0.0014600753784179688
4,2,29,174.0,3.3573200702667236,3.368187189102173,0.010867118835449219
4,2,30,173.0,3.108881711959839,3.106023073196411,-0.0028586387634277344
4,2,31,215.0,3.8847367763519287,3.882223129272461,-0.0025136470794677734
4,2,32,186.0,3.0294442176818848,3.0291144847869873,-0.00032973289489746094
4,2,33,153.0,2.586921215057373,2.5870816707611084,0.00016045570373535156
4,2,34,147.0,3.4457361698150635,3.4354066848754883,-0.010329484939575195
4,2,35,50.0,4.256312370300293,4.248061656951904,-0.008250713348388672
4,2,36,86.0,3.5403313636779785,3.5375585556030273,-0.002772808074951172
4,2,37,154.0,4.02175235748291,4.017389297485352,-0.004363059997558594
4,2,38,265.0,2.81864070892334,2.8150734901428223,-0.003567218780517578
4,2,39,199.0,3.7489922046661377,3.7463860511779785,-0.0026061534881591797
4,2,40,138.0,3.4839093685150146,3.4828286170959473,-0.0010807514190673828
4,2,41,98.0,3.799095869064331,3.781080484390259,-0.018015384674072266
4,2,42,167.0,2.8247838020324707,2.8266918659210205,0.0019080638885498047
4,2,43,288.0,4.184951305389404,4.182831287384033,-0.0021200180053710938
4,2,44,225.0,2.718129873275757,2.713447332382202,-0.0046825408935546875
4,2,45,191.0,3.3310375213623047,3.325227975845337,-0.0058095455169677734
4,2,46,92.0,4.547847747802734,4.542145252227783,-0.005702495574951172
4,2,47,41.0,5.344290733337402,5.351935386657715,0.0076446533203125
4,2,48,231.0,3.319148063659668,3.3194119930267334,0.0002639293670654297
4,2,49,101.0,2.534012794494629,2.5231597423553467,-0.010853052139282227
4,2,50,177.0,3.342625856399536,3.3369815349578857,-0.005644321441650391
4,2,51,252.0,3.8299612998962402,3.839334726333618,0.00937342643737793
4,2,52,259.0,3.135875940322876,3.1346230506896973,-0.001252889633178711
4,2,53,47.0,3.7172799110412598,3.7086968421936035,-0.00858306884765625
4,2,54,164.0,2.421851634979248,2.418163537979126,-0.0036880970001220703
4,2,55,94.0,3.6816344261169434,3.671226978302002,-0.010407447814941406
4,2,56,103.0,3.660245180130005,3.665518045425415,0.005272865295410156
4,2,57,78.0,3.671879768371582,3.6733832359313965,0.0015034675598144531
4,2,58,239.0,3.365339517593384,3.3664984703063965,0.0011589527130126953
4,2,59,271.0,4.630942344665527,4.628538131713867,-0.0024042129516601562
4,2,60,162.0,3.248797655105591,3.2579243183135986,0.009126663208007812
4,2,61,179.0,3.585334539413452,3.592832088470459,0.007497549057006836
4,2,62,218.0,2.907759666442871,2.9031760692596436,-0.004583597183227539
4,2,63,81.0,3.421518325805664,3.4198496341705322,-0.001668691635131836
4,2,64,93.0,4.141574382781982,4.128731727600098,-0.012842655181884766
4,2,65,72.0,3.9891510009765625,3.9866628646850586,-0.0024881362915039062
4,2,66,230.0,3.652646064758301,3.6494603157043457,-0.003185749053955078
4,2,67,99.0,4.236536026000977,4.254466533660889,0.01793050765991211
4,2,68,213.0,3.035954236984253,3.02907133102417,-0.006882905960083008
4,2,69,119.0,2.7492713928222656,2.760603189468384,0.011331796646118164
4,2,70,161.0,2.9987330436706543,3.002831220626831,0.004098176956176758
4,2,71,90.0,4.2066731452941895,4.207115650177002,0.0004425048828125
4,2,72,181.0,3.1798112392425537,3.171863079071045,-0.007948160171508789
4,2,73,95.0,4.259541988372803,4.249039649963379,-0.010502338409423828
4,2,74,245.0,2.6059341430664062,2.605931043624878,-3.0994415283203125e-06
4,2,75,93.0,2.2209112644195557,2.2251834869384766,0.0042722225189208984
4,2,76,225.0,2.8834409713745117,2.8846275806427,0.0011866092681884766
4,2,77,61.0,3.468529224395752,3.4696736335754395,0.0011444091796875
4,2,78,257.0,3.951184034347534,3.9511401653289795,-4.38690185546875e-05
4,2,79,165.0,3.277543544769287,3.282113790512085,0.0045702457427978516
4,2,80,117.0,4.632586479187012,4.633212566375732,0.0006260871887207031
4,2,81,89.0,3.7984862327575684,3.7940151691436768,-0.0044710636138916016
4,2,82,291.0,3.8750789165496826,3.868048667907715,-0.0070302486419677734
4,2,83,93.0,3.48510479927063,3.4827845096588135,-0.0023202896118164062
4,2,84,228.0,2.5133867263793945,2.5089752674102783,-0.004411458969116211
4,2,85,131.0,3.0139811038970947,3.0125467777252197,-0.001434326171875
4,2,86,191.0,4.551067352294922,4.553294658660889,0.002227306365966797
4,2,87,238.0,5.042176723480225,5.0388078689575195,-0.003368854522705078
4,2,88,210.0,3.515302896499634,3.517747163772583,0.0024442672729492188
4,2,89,107.0,4.395917892456055,4.39820671081543,0.002288818359375
4,2,90,217.0,3.103386878967285,3.1058297157287598,0.0024428367614746094
4,2,91,199.0,3.3289506435394287,3.3278563022613525,-0.0010943412780761719
4,2,92,84.0,2.7441022396087646,2.7404944896698,-0.0036077499389648438
4,2,93,271.0,3.845581531524658,3.846514940261841,0.0009334087371826172
4,2,94,226.0,3.439493417739868,3.440429925918579,0.0009365081787109375
4,2,95,258.0,4.0411696434021,4.037964820861816,-0.003204822540283203
4,2,96,86.0,3.7525205612182617,3.7567412853240967,0.004220724105834961
4,2,97,142.0,4.834995746612549,4.837388038635254,0.002392292022705078
4,2,98,42.0,3.726414918899536,3.738917350769043,0.012502431869506836
4,2,99,224.0,2.837772846221924,2.838212251663208,0.0004394054412841797
4,2,100,197.0,2.2646119594573975,2.2644333839416504,-0.0001785755157470703
4,2,101,85.0,2.646533966064453,2.648212432861328,0.001678466796875
4,2,102,195.0,3.232667922973633,3.2293078899383545,-0.0033600330352783203
4,2,103,102.0,3.814862012863159,3.8189613819122314,0.004099369049072266
4,2,104,181.0,3.5097460746765137,3.5134634971618652,0.0037174224853515625
4,2,105,72.0,2.4326863288879395,2.4351606369018555,0.0024743080139160156
4,2,106,130.0,4.60356330871582,4.607722282409668,0.004158973693847656
4,2,107,62.0,2.702845335006714,2.699695348739624,-0.0031499862670898438
4,2,108,263.0,3.8806886672973633,3.881741762161255,0.0010530948638916016
4,2,109,194.0,3.007533550262451,3.0044751167297363,-0.0030584335327148438
4,2,110,174.0,3.0032005310058594,3.0097835063934326,0.006582975387573242
4,2,111,235.0,3.945474147796631,3.952380657196045,0.0069065093994140625
4,2,112,143.0,4.11769437789917,4.1192426681518555,0.0015482902526855469
4,2,113,117.0,4.379526138305664,4.367072582244873,-0.012453556060791016
4,2,114,160.0,4.130101203918457,4.128447532653809,-0.0016536712646484375
4,2,115,115.0,3.7519686222076416,3.7420177459716797,-0.009950876235961914
4,2,116,120.0,3.7462549209594727,3.75121808052063,0.0049631595611572266
4,2,117,186.0,3.8608357906341553,3.85490083694458,-0.005934953689575195
4,2,118,138.0,3.0662827491760254,3.0631368160247803,-0.003145933151245117
4,2,119,80.0,2.8482229709625244,2.8127377033233643,-0.035485267639160156
4,2,120,164.0,2.9382169246673584,2.9391727447509766,0.0009558200836181641
